index,mean_intensity,edge_density,texture_variance,glcm_contrast_d1,glcm_homogeneity_d1,glcm_energy_d1,glcm_correlation_d1,glcm_contrast_d2,glcm_homogeneity_d2,glcm_energy_d2,glcm_correlation_d2,glcm_contrast_d4,glcm_homogeneity_d4,glcm_energy_d4,glcm_correlation_d4,glcm_contrast_d8,glcm_homogeneity_d8,glcm_energy_d8,glcm_correlation_d8,phase_fraction,fft_energy_ratio,run_length_mean,E_x
9127,0.383652,0.01329,15376.0118,27.785432,0.993001,0.721226,0.985196,55.789647,0.985947,0.716453,0.970272,112.21875,0.971733,0.706957,0.940191,226.682113,0.942901,0.688202,0.879132,0.383652,0.982445,91.9158,1987.3925
9128,0.099136,0.012955,5807.2746,26.143842,0.993415,0.903428,0.962843,52.127307,0.98687,0.900609,0.925353,102.867188,0.974089,0.895162,0.850566,198.862604,0.949909,0.885443,0.702466,0.099136,0.936864,95.5335,1142.8347
9129,0.420563,0.009094,15845.9242,31.129412,0.992159,0.710155,0.983925,62.503937,0.984256,0.704337,0.967757,126.0,0.968262,0.692712,0.935134,256.064516,0.9355,0.66957,0.868689,0.420563,0.989302,85.3333,3961.443
9130,0.048996,0.011795,3029.8637,20.915074,0.994732,0.949792,0.943125,41.262365,0.989606,0.947418,0.887134,81.087891,0.979575,0.942751,0.776002,156.601956,0.960554,0.934078,0.55963,0.048996,0.877371,109.2267,1060.7126
9131,0.032379,0.009476,2037.2814,19.395083,0.995115,0.965651,0.922008,38.454571,0.990314,0.963201,0.84535,75.243164,0.981047,0.958515,0.69741,139.722704,0.964805,0.950463,0.438146,0.032379,0.834861,113.9757,1033.7326
9132,0.391296,0.012344,15487.8837,40.127757,0.989892,0.716214,0.978806,80.571481,0.979705,0.708819,0.957503,162.421875,0.959088,0.69409,0.914565,328.83285,0.917171,0.665189,0.827946,0.391296,0.983987,71.5459,2798.2048
9133,0.214722,0.083374,10964.2736,335.127574,0.915585,0.765291,0.749464,620.705601,0.843651,0.728688,0.536053,983.759766,0.752202,0.690241,0.264817,1220.432491,0.692586,0.671997,0.083429,0.214722,0.749127,11.362,1674.3161
9134,0.030991,0.019043,1952.7127,71.743566,0.981929,0.960533,0.69685,129.036448,0.967497,0.95351,0.452342,189.922852,0.95216,0.946419,0.185207,195.299206,0.950806,0.945843,0.160241,0.030991,0.590891,45.6379,1070.8561
9135,0.39447,0.019531,15532.0968,39.398162,0.990076,0.715467,0.979245,77.58057,0.980458,0.708557,0.959174,152.578125,0.961567,0.695212,0.919864,297.637491,0.925028,0.67038,0.844167,0.39447,0.975275,72.4956,1962.5862
9136,0.218674,0.021698,11109.8799,41.039752,0.989663,0.804436,0.969823,81.914339,0.979367,0.79763,0.93993,162.729492,0.95901,0.784402,0.881295,315.45448,0.92054,0.760296,0.772126,0.218674,0.949672,70.3931,1331.3353
9137,0.136292,0.05957,7654.4913,226.357031,0.942983,0.843263,0.757447,430.080801,0.891667,0.817655,0.538546,726.407227,0.817026,0.785067,0.218352,920.794497,0.768062,0.767237,0.005046,0.136292,0.728743,16.4705,1370.2854
9138,0.33078,0.015015,14394.2332,49.855699,0.987442,0.73905,0.971542,98.333831,0.975231,0.731966,0.9437,191.15332,0.951851,0.718913,0.889871,371.593624,0.9064,0.694937,0.78338,0.33078,0.976104,60.9071,2968.4001
9139,0.233795,0.101593,11648.2525,381.760892,0.903839,0.745029,0.731324,723.129045,0.817852,0.702319,0.49072,1195.584961,0.698845,0.657406,0.156986,1419.232579,0.642511,0.64216,0.000936,0.233795,0.724905,10.0285,1741.5208
9140,0.09314,0.021286,5492.3141,77.215533,0.98055,0.901525,0.88432,150.155942,0.962177,0.89236,0.773856,271.749023,0.931549,0.877698,0.587211,396.537409,0.900117,0.863638,0.391552,0.09314,0.870261,42.9463,1207.7731
9141,0.041275,0.018555,2573.1301,28.940625,0.99271,0.955782,0.907983,57.315622,0.985563,0.95207,0.817965,110.311523,0.972214,0.945267,0.650174,198.487509,0.950003,0.934144,0.373832,0.041275,0.729341,89.5301,1051.0209
9142,0.496094,0.02446,16255.2578,69.250781,0.982556,0.694909,0.965101,137.887103,0.965268,0.683024,0.93051,271.749023,0.931549,0.660538,0.86304,525.69495,0.867583,0.620703,0.735005,0.496094,0.975816,46.9792,2430.9225
9143,0.455521,0.039581,16127.6036,124.760846,0.968574,0.68816,0.936624,247.879383,0.937562,0.667465,0.874069,486.588867,0.877434,0.629761,0.752745,906.290842,0.771715,0.572903,0.539242,0.455521,0.955231,28.3951,2420.2489
9144,0.131897,0.061447,7445.373,252.075276,0.936505,0.843307,0.72309,474.395116,0.880505,0.81549,0.47973,758.460938,0.808952,0.784165,0.170971,871.094475,0.780581,0.772424,0.054217,0.131897,0.679501,14.8878,1503.6512
9145,0.364899,0.02739,15069.3899,50.889292,0.987182,0.723877,0.972328,101.874093,0.974339,0.715397,0.944586,203.642578,0.948705,0.698889,0.889154,403.476657,0.898369,0.668247,0.780022,0.364899,0.963955,59.9597,1649.6593
9146,0.390396,0.073227,15475.104,302.538971,0.923794,0.673011,0.840078,591.834154,0.850923,0.629141,0.68759,1047.990234,0.736023,0.571893,0.448315,1495.87689,0.623205,0.53345,0.215771,0.390396,0.881871,12.526,3179.1221
9147,0.493973,0.037491,16253.8878,65.177206,0.983583,0.695644,0.967152,130.562423,0.967113,0.684295,0.934199,260.736328,0.934323,0.662341,0.868594,514.004505,0.870528,0.622368,0.740951,0.493973,0.960915,49.3494,2284.724
9148,0.412201,0.038437,15754.9933,82.140303,0.97931,0.703696,0.957289,163.340367,0.958856,0.689943,0.915062,318.199219,0.919849,0.664577,0.83456,594.274729,0.850309,0.622827,0.691138,0.412201,0.953087,40.7816,1938.1973
9149,0.192017,0.013748,10088.3834,30.278217,0.992373,0.825355,0.975488,60.794845,0.984686,0.820224,0.950929,122.308594,0.969192,0.810003,0.901869,245.311807,0.938209,0.790042,0.805545,0.192017,0.964135,86.9178,1288.9758
9150,0.120834,0.037201,6907.8275,119.836075,0.969815,0.871184,0.857416,231.337814,0.941729,0.856848,0.72366,424.142578,0.893163,0.833904,0.48908,665.605201,0.832341,0.80917,0.184595,0.120834,0.826719,29.4279,1280.9252
9151,0.278702,0.013275,13071.7871,38.303768,0.990352,0.766435,0.976054,76.787063,0.980658,0.759632,0.952111,153.931641,0.961226,0.746183,0.904458,308.265168,0.922351,0.720176,0.810431,0.278702,0.97642,73.9684,1577.4917
9152,0.148773,0.022232,8234.7485,38.790165,0.990229,0.858611,0.961387,76.542907,0.98072,0.853304,0.923762,147.287109,0.9629,0.843649,0.853046,268.380119,0.932398,0.827928,0.731124,0.148773,0.920725,73.3065,1203.0551
9153,0.369232,0.016998,15144.308,39.945358,0.989938,0.724203,0.978383,79.228623,0.980043,0.717702,0.957103,156.454102,0.960591,0.70515,0.915209,305.201896,0.923123,0.682047,0.834214,0.369232,0.977227,71.7809,1736.6749
9154,0.329086,0.018311,14356.7728,49.977298,0.987411,0.738846,0.97149,99.61565,0.974908,0.730603,0.943184,196.382812,0.950533,0.714873,0.888037,379.345577,0.904447,0.686322,0.784016,0.329086,0.971361,60.7941,2210.1113
9155,0.228149,0.041031,11450.7243,141.359145,0.964393,0.783471,0.898769,276.323557,0.930397,0.764044,0.801912,509.783203,0.871591,0.732929,0.633936,833.522508,0.790045,0.695678,0.400196,0.228149,0.897104,25.3917,1898.9122
9156,0.213715,0.035507,10926.8445,74.661949,0.981193,0.803988,0.943871,148.385811,0.962623,0.793579,0.888147,293.835938,0.925986,0.773981,0.777279,559.078361,0.859174,0.741947,0.571193,0.213715,0.915268,44.1617,1359.5027
9157,0.496094,0.014038,16255.2578,36.114982,0.990903,0.700747,0.981799,72.453294,0.98175,0.694394,0.963483,144.826172,0.96352,0.681958,0.926988,285.884529,0.927989,0.658601,0.855769,0.496094,0.98589,77.1012,2470.3469
9158,0.438049,0.021774,16006.6914,58.854044,0.985175,0.702258,0.969875,117.744233,0.970342,0.692163,0.939718,233.235352,0.941251,0.672881,0.880541,439.673277,0.889251,0.640297,0.774621,0.438049,0.974519,53.5425,2086.0649
9159,0.369919,0.012756,15155.9547,29.123024,0.992664,0.725434,0.98427,58.475363,0.985271,0.720221,0.968436,117.694336,0.970354,0.709825,0.936553,238.185011,0.940004,0.689166,0.871946,0.369919,0.982827,89.1646,1840.2725
9160,0.034607,0.017944,2172.4393,22.982261,0.994211,0.963149,0.913039,45.413017,0.988561,0.960384,0.827558,86.932617,0.978103,0.955451,0.666575,153.288621,0.961388,0.947981,0.398432,0.034607,0.645172,103.3691,1043.1994
9161,0.404343,0.016357,15661.2499,36.41898,0.990826,0.713919,0.980932,73.002645,0.981611,0.707954,0.96174,146.364258,0.963132,0.696228,0.923133,293.011325,0.926194,0.673802,0.84543,0.404343,0.979968,76.6503,2455.0547
9162,0.252289,0.034973,12266.2621,66.2108,0.983322,0.778693,0.955778,132.454632,0.966636,0.768454,0.911531,263.566406,0.93361,0.748915,0.823917,509.003245,0.871788,0.715055,0.659737,0.252289,0.928977,48.7257,1364.889
9163,0.489594,0.010406,16249.2081,31.129412,0.992159,0.701685,0.984309,62.503937,0.984256,0.696122,0.968499,126.0,0.968262,0.685037,0.936506,256.064516,0.9355,0.663102,0.870953,0.489594,0.989774,85.3333,4663.8764
9164,0.368225,0.037643,15127.1153,75.877941,0.980887,0.71841,0.958899,151.926073,0.961731,0.705816,0.917683,302.080078,0.923909,0.681844,0.836242,574.582268,0.855269,0.64169,0.688286,0.368225,0.94886,43.5745,1717.2001
9165,0.351624,0.067215,14824.6872,180.818107,0.954454,0.707296,0.900148,358.66517,0.909656,0.679173,0.802055,689.985352,0.8262,0.631994,0.619567,1158.916992,0.708081,0.579661,0.36143,0.351624,0.900103,20.2898,1871.3091
9166,0.149536,0.017105,8269.5594,45.964522,0.988422,0.856377,0.954615,92.046813,0.976814,0.849322,0.909408,182.970703,0.953912,0.835692,0.821072,346.837387,0.912635,0.81272,0.663556,0.149536,0.94217,64.7589,1291.6344
9167,0.244995,0.032455,12027.8374,78.917923,0.980121,0.781331,0.946266,156.748155,0.960517,0.769337,0.893316,304.541016,0.923289,0.747458,0.792882,565.142389,0.857647,0.711971,0.616185,0.244995,0.929763,42.1725,1533.6663
9168,0.426788,0.016418,15907.7193,29.062224,0.99268,0.709416,0.98504,57.4377,0.985532,0.704347,0.970444,112.280273,0.971718,0.694661,0.942262,219.242739,0.944775,0.676261,0.887379,0.426788,0.980629,89.2861,1871.8794
9169,0.039139,0.017212,2445.3918,66.636397,0.983215,0.953096,0.776446,125.740342,0.968327,0.945693,0.577525,209.979492,0.947108,0.935617,0.290017,261.940997,0.93402,0.929491,0.113007,0.039139,0.717386,48.4734,1099.2076
9170,0.404251,0.045181,15660.1104,140.082353,0.964715,0.695897,0.926727,279.192391,0.929674,0.672987,0.853967,550.327148,0.861379,0.631559,0.712154,1025.758443,0.741623,0.571559,0.463445,0.404251,0.942951,25.6,2485.239
9171,0.102951,0.03653,6005.1973,85.545083,0.978452,0.891267,0.883215,168.772838,0.957488,0.88028,0.769389,318.137695,0.919865,0.861515,0.564518,531.133821,0.866213,0.837177,0.269629,0.102951,0.80714,39.4083,1157.1175
9172,0.218323,0.013519,11097.0318,39.884559,0.989954,0.804843,0.970641,79.961091,0.979859,0.798131,0.941306,160.945312,0.95946,0.784791,0.882529,326.207189,0.917832,0.758561,0.764604,0.218323,0.968925,71.8596,1628.3258
9173,0.193497,0.038269,10147.5238,137.528768,0.965358,0.808399,0.889309,271.379398,0.931642,0.788876,0.782229,517.166016,0.869731,0.755526,0.587469,854.09019,0.784864,0.715647,0.325352,0.193497,0.892801,26.027,1594.6538
9174,0.34317,0.063156,14656.9213,183.55409,0.953765,0.710346,0.897525,360.679457,0.909149,0.682331,0.798866,672.143555,0.830694,0.63756,0.626037,1097.839103,0.723466,0.587306,0.392051,0.34317,0.904507,20.011,1853.8472
9175,0.12532,0.017944,7127.7299,33.318199,0.991608,0.87847,0.961837,66.776667,0.98318,0.873356,0.92377,133.136719,0.966464,0.863379,0.849007,263.441375,0.933642,0.844661,0.704448,0.12532,0.928837,81.5124,1183.6529
9176,0.353729,0.106934,14865.0315,112.41852,0.971683,0.718009,0.938014,223.768978,0.943635,0.700087,0.876545,442.907227,0.888436,0.666861,0.755366,846.338237,0.786817,0.61393,0.531679,0.353729,0.815825,31.1335,1642.8989
9177,0.299698,0.018188,13647.3858,51.618888,0.986998,0.753245,0.969019,103.461107,0.973939,0.744844,0.937908,207.333984,0.947775,0.728421,0.875591,407.290118,0.897408,0.698461,0.755709,0.299698,0.96911,59.3086,1862.2811
9178,0.396103,0.012253,15554.3307,34.594991,0.991286,0.716684,0.981755,69.279266,0.982549,0.711215,0.963408,138.735352,0.965054,0.700495,0.9265,275.56943,0.930587,0.680286,0.853089,0.396103,0.98442,79.4376,3083.3142
9179,0.375397,0.016251,15246.6735,46.754917,0.988223,0.720847,0.974869,93.51175,0.976445,0.713069,0.949714,185.800781,0.953199,0.698057,0.899993,365.967206,0.907817,0.670198,0.802611,0.375397,0.977966,63.9376,1909.8528
