index,mean_intensity,edge_density,texture_variance,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,E_x
314,0.047897,0.00856,2965.347,20.732675,0.994778,0.950595,0.942706,1070.7811
315,0.046188,0.009018,2864.6758,14.166314,0.996432,0.952944,0.959597,1051.9882
316,0.331497,0.016327,14409.9824,34.108594,0.991408,0.740392,0.980614,1658.831
317,0.172028,0.049652,9261.7772,59.158042,0.985099,0.83703,0.947646,1259.863
318,0.400711,0.029587,15615.2145,74.053952,0.981347,0.707752,0.961192,1937.8902
319,0.298843,0.10762,13625.0794,251.041682,0.936765,0.722196,0.84911,1529.4166
320,0.300125,0.012527,13658.5034,25.292647,0.993629,0.75736,0.98483,1480.9838
321,0.276459,0.023239,13006.9056,71.804366,0.981913,0.763398,0.95471,1842.9571
322,0.335449,0.095947,14495.5707,366.743382,0.907621,0.685793,0.792739,2183.8479
323,0.13414,0.035599,7552.4243,98.495404,0.97519,0.862277,0.893162,1278.8942
324,0.144058,0.019577,8017.9372,51.558088,0.987013,0.860729,0.947264,1275.1428
325,0.445908,0.055588,16065.9876,132.968796,0.966507,0.688094,0.932203,2077.0999
326,0.438919,0.117462,16013.6495,484.937868,0.877849,0.632596,0.751951,3508.1093
327,0.420258,0.018768,15842.7654,50.220496,0.98735,0.707479,0.974017,2589.0342
328,0.395416,0.03006,15545.0222,112.904917,0.97156,0.70337,0.940442,3339.5682
329,0.144424,0.010345,8034.8805,29.001425,0.992695,0.863458,0.970439,1318.3995
330,0.263382,0.016373,12615.6239,31.919807,0.99196,0.777211,0.979271,1398.3932
331,0.042816,0.010574,2664.9156,37.574173,0.990535,0.953074,0.884933,1112.9905
332,0.390396,0.058334,15475.104,107.797748,0.972847,0.705614,0.942904,1798.0968
333,0.336533,0.06778,14518.6784,135.279182,0.965925,0.721446,0.92368,1506.1633
334,0.079788,0.024551,4774.2688,71.378768,0.98202,0.913922,0.877732,1156.2402
335,0.343246,0.032135,14658.477,58.246048,0.985328,0.730953,0.967479,1568.4076
336,0.383575,0.026016,15374.857,72.77716,0.981668,0.713401,0.961239,2146.5824
337,0.172653,0.026733,9288.4357,87.916268,0.977855,0.831917,0.922618,1415.8444
338,0.039612,0.023163,2473.7279,64.204412,0.983828,0.952844,0.787638,1061.3544
339,0.398483,0.014862,15586.1254,39.884559,0.989954,0.714468,0.979047,1842.0791
340,0.480438,0.016525,16231.3674,42.742142,0.989234,0.700103,0.978428,3040.7263
341,0.485718,0.115875,16242.9861,67.365993,0.983031,0.695525,0.966024,2019.4524
342,0.416443,0.021301,15802.2589,51.010892,0.987151,0.708296,0.973535,2034.7467
343,0.395309,0.00946,15543.5687,15.260708,0.996156,0.719706,0.991959,1720.2561
344,0.461334,0.027374,16159.0349,72.229963,0.981806,0.696395,0.963396,3884.2461
345,0.152512,0.009155,8404.5989,17.023897,0.995712,0.858643,0.983405,1217.1932
346,0.148727,0.044876,8232.6574,95.029825,0.976063,0.85067,0.90536,1247.8543
347,0.430359,0.107819,15940.8863,57.030055,0.985635,0.703983,0.97069,1788.4283
348,0.029633,0.008759,1869.76,22.739063,0.994272,0.967828,0.900557,1043.9672
349,0.069641,0.024689,4213.0496,80.620312,0.979693,0.92198,0.843813,1180.763
350,0.447815,0.021652,16079.1687,32.649403,0.991776,0.705164,0.983368,1882.6779
351,0.461975,0.017563,16162.2308,35.810983,0.99098,0.702681,0.981857,2486.648
352,0.04483,0.009476,2784.4072,22.982261,0.994211,0.953038,0.932639,1069.2178
353,0.321823,0.020477,14191.9013,44.68773,0.988744,0.743586,0.974173,1955.9704
354,0.490417,0.020218,16250.2791,47.058915,0.988146,0.69887,0.97628,2246.2725
355,0.148392,0.071594,8217.3146,201.246783,0.949308,0.836046,0.799502,1286.0621
356,0.464157,0.016953,16172.7115,39.580561,0.99003,0.701895,0.979954,2519.079
357,0.120834,0.031937,6907.8275,120.68727,0.9696,0.87155,0.855833,1412.1268
358,0.272858,0.126953,12901.3736,377.930515,0.904803,0.71912,0.759976,1728.7562
359,0.147125,0.059677,8159.2984,37.99977,0.990428,0.859773,0.961903,1194.7295
360,0.44725,0.126114,16075.3164,60.313235,0.984808,0.700411,0.969267,1883.8439
361,0.218506,0.019669,11103.7372,38.303768,0.990352,0.805621,0.971733,1336.0275
362,0.11528,0.027588,6631.9412,74.844347,0.981148,0.881408,0.907842,1185.6866
363,0.420013,0.01767,15840.2297,37.938971,0.990444,0.709538,0.980376,1960.4203
364,0.385025,0.107758,15396.6686,253.352068,0.936183,0.68299,0.865265,1883.0327
365,0.137512,0.019272,7712.1341,42.073346,0.989402,0.867059,0.955408,1211.3308
366,0.032211,0.013336,2027.0722,23.347059,0.994119,0.965178,0.906008,1042.0594
367,0.049057,0.015289,3033.4434,52.226884,0.986845,0.945773,0.857787,1105.9667
368,0.495056,0.026138,16254.6607,69.919577,0.982388,0.694805,0.964763,2427.6889
369,0.449524,0.083023,16090.5771,151.512684,0.961836,0.684389,0.922864,1799.4366
370,0.162109,0.024033,8832.3409,44.383732,0.98882,0.847568,0.95867,1244.4985
371,0.186554,0.041473,9867.6463,149.749494,0.96228,0.812542,0.875672,1495.5555
372,0.284149,0.017899,13226.6325,39.458961,0.990061,0.763782,0.975561,1559.4154
373,0.464157,0.013474,16172.7115,32.345404,0.991853,0.703107,0.983621,2254.4257
374,0.469147,0.02005,16194.3511,42.742142,0.989234,0.700785,0.978386,2113.3841
375,0.475403,0.058655,16216.9085,135.035983,0.965986,0.684327,0.931795,2383.4624
376,0.081848,0.045593,4886.5654,170.178171,0.957134,0.899094,0.715277,1188.5336
377,0.189316,0.022644,9979.733,69.068382,0.982602,0.822041,0.943344,1384.803
378,0.046829,0.014587,2902.472,36.479779,0.990811,0.949362,0.897426,1067.8885
379,0.447845,0.039001,16079.3757,63.718015,0.98395,0.699705,0.967543,1907.9104
380,0.277191,0.017395,13028.1633,38.668566,0.99026,0.767952,0.97568,1653.025
381,0.422272,0.013367,15863.3895,37.148575,0.990643,0.708813,0.980833,3559.8572
382,0.331818,0.030472,14416.9977,112.053722,0.971775,0.72699,0.936421,2598.2394
383,0.176956,0.022537,9470.4158,45.964522,0.988422,0.834489,0.960364,1370.3314
384,0.459412,0.11525,16149.1267,463.475597,0.883256,0.632597,0.764893,3358.2856
385,0.200745,0.02623,10433.0156,30.156618,0.992404,0.819857,0.976278,1278.4906
386,0.257156,0.021988,12421.5289,50.585294,0.987258,0.778752,0.966545,1449.2409
387,0.475189,0.089035,16216.2222,214.318704,0.946015,0.670894,0.891748,2292.8292
388,0.294495,0.0383,13510.0844,116.005699,0.970779,0.745501,0.929716,1801.8429
389,0.240509,0.085754,11877.7551,179.784513,0.954714,0.768938,0.876064,1373.308
390,0.243134,0.017365,11965.8761,39.519761,0.990045,0.788264,0.973,1420.8614
391,0.438538,0.04921,16010.6098,103.055377,0.974041,0.694418,0.947278,1898.9265
392,0.075729,0.057266,4551.388,238.456158,0.939935,0.896123,0.572365,1333.613
393,0.401947,0.016037,15631.0745,38.668566,0.99026,0.713578,0.979752,2000.0025
394,0.131989,0.018433,7449.7552,31.615809,0.992036,0.873338,0.965273,1163.954
395,0.438049,0.037369,16006.6914,135.58318,0.965848,0.689024,0.930604,2821.7708
396,0.148773,0.015244,8234.7485,22.009467,0.994456,0.860745,0.978134,1195.2289
397,0.413788,0.014328,15772.9493,45.113327,0.988636,0.709277,0.976597,2977.1988
398,0.044861,0.024734,2786.2136,60.617233,0.984731,0.948354,0.821549,1056.1278
399,0.149399,0.07402,8263.299,189.573254,0.952249,0.836616,0.812392,1240.5963
400,0.050842,0.020096,3137.934,27.603033,0.993047,0.946748,0.928127,1062.5487
401,0.099411,0.008438,5821.5882,24.623851,0.993798,0.902923,0.965256,1170.3459
402,0.299088,0.12471,13631.4624,530.233594,0.86644,0.68178,0.681487,2523.035
403,0.389786,0.01561,15466.3798,30.035018,0.992435,0.718812,0.984095,1676.0853
404,0.442719,0.03598,16042.8919,49.6125,0.987503,0.703036,0.974665,1950.9596
405,0.289261,0.03894,13368.4258,30.582215,0.992297,0.762505,0.98125,1459.7969
406,0.412384,0.022064,15757.0818,42.98534,0.989172,0.710399,0.977652,1862.5191
407,0.149521,0.054855,8268.864,205.624357,0.948205,0.834308,0.796679,1422.4198
408,0.385025,0.083435,15396.6686,134.245588,0.966185,0.702562,0.928601,1806.949
409,0.351746,0.036987,14827.0418,70.770772,0.982174,0.725272,0.960937,1926.4837
410,0.099258,0.005524,5813.6374,14.470312,0.996355,0.903843,0.979682,1167.7594
411,0.405579,0.041229,15676.5262,86.213879,0.978284,0.7049,0.954921,1874.7553
412,0.137802,0.043701,7725.7957,163.551011,0.958803,0.850081,0.826754,1409.2768
413,0.496841,0.047958,16255.6013,95.151425,0.976032,0.690377,0.952051,2337.5748
414,0.09108,0.013458,5383.0425,36.41898,0.990826,0.908181,0.944762,1155.2619
415,0.229004,0.055099,11480.8866,214.075506,0.946077,0.771826,0.847315,1765.1026
416,0.241211,0.047562,11901.4101,147.013511,0.962969,0.773772,0.898688,1669.5788
417,0.328156,0.03595,14336.0275,59.644439,0.984976,0.737979,0.965892,1571.0166
418,0.239655,0.020584,11848.8712,44.870129,0.988698,0.790508,0.968935,1397.5523
419,0.044601,0.028687,2770.8552,68.825184,0.982664,0.947395,0.796955,1057.12
420,0.495285,0.108688,16254.8044,405.351149,0.897896,0.639015,0.795726,3508.2354
421,0.368256,0.041046,15127.6382,85.545083,0.978452,0.716965,0.953636,1890.2842
422,0.301361,0.046585,13690.5313,169.387776,0.957333,0.734097,0.898446,2000.2325
423,0.047974,0.028381,2969.8324,34.290993,0.991362,0.948581,0.90571,1059.0503
424,0.038406,0.010132,2401.4593,23.833456,0.993997,0.959153,0.918914,1058.7717
425,0.402695,0.022537,15640.5724,37.695772,0.990505,0.714056,0.980243,1808.8422
426,0.301773,0.023636,13701.1632,57.030055,0.985635,0.751726,0.965849,1592.2485
427,0.193497,0.036346,10147.5238,122.024862,0.969263,0.810972,0.901626,1432.7274
428,0.098343,0.039124,5765.8689,93.509835,0.976446,0.894189,0.867208,1138.1365
429,0.415649,0.014282,15793.5957,31.251011,0.992128,0.711531,0.983796,1831.7044
430,0.189713,0.015182,9995.7524,35.446186,0.991071,0.826956,0.970937,1307.8616
431,0.392532,0.0186,15505.257,60.070037,0.984869,0.712416,0.968308,2311.1015
432,0.036865,0.013916,2308.7899,37.391774,0.990581,0.958928,0.867542,1055.8238
433,0.119034,0.013962,6818.8313,33.075,0.991669,0.884213,0.960299,1172.1897
434,0.047974,0.030914,2969.8324,103.663373,0.973888,0.939727,0.714482,1084.6943
435,0.229095,0.022232,11484.1127,48.882904,0.987687,0.796412,0.965166,1369.4229
436,0.271942,0.015839,12874.2745,44.262132,0.988851,0.76943,0.971906,2218.2663
437,0.281555,0.03598,13153.3779,90.652252,0.977166,0.756573,0.943644,1578.2472
438,0.099243,0.06514,5812.8421,275.057537,0.930716,0.869534,0.613729,1372.8499
439,0.137299,0.044052,7702.0606,62.015625,0.984379,0.864708,0.934044,1170.4049
440,0.44838,0.038254,16082.9796,144.581526,0.963581,0.68549,0.926409,3265.7713
441,0.234848,0.017059,11684.6302,39.580561,0.99003,0.794542,0.972208,1410.8058
442,0.419891,0.125824,15838.9589,460.982812,0.883883,0.640439,0.761597,2755.4234
443,0.193054,0.065536,10129.8725,267.031985,0.932738,0.791089,0.783963,1910.1903
444,0.163315,0.024155,8885.2169,53.017279,0.986646,0.844504,0.951183,1264.2149
445,0.038086,0.024338,2382.2168,105.304963,0.973475,0.949013,0.639252,1151.1749
446,0.091309,0.028397,5395.211,103.906572,0.973827,0.900123,0.840645,1341.7665
447,0.499435,0.037216,16256.2293,135.765579,0.965802,0.68335,0.931586,3461.7863
448,0.085236,0.047546,5070.031,194.072426,0.951115,0.892748,0.687549,1258.9381
449,0.294632,0.014862,13513.7535,42.377344,0.989326,0.757822,0.974281,1693.8165
450,0.435257,0.015335,15983.6872,37.574173,0.990535,0.706635,0.98073,2505.8892
451,0.473785,0.014191,16211.5645,39.580561,0.99003,0.701011,0.980004,3653.9436
452,0.079208,0.03038,4742.5598,79.465119,0.979984,0.913617,0.862568,1126.1021
453,0.140381,0.037415,7846.8316,52.713281,0.986722,0.86379,0.944837,1188.0598
454,0.395096,0.023041,15540.6573,54.415671,0.986293,0.71295,0.971328,1951.968
455,0.149597,0.012619,8272.341,36.722978,0.99075,0.857657,0.963752,1412.5818
456,0.372467,0.014267,15198.6408,36.479779,0.990811,0.723656,0.980328,1925.9369
457,0.468765,0.012192,16192.811,21.52307,0.994579,0.704623,0.989113,2121.0302
458,0.41626,0.01944,15800.2669,57.638051,0.985482,0.707033,0.970106,2630.9901
459,0.275299,0.08075,12973.1048,52.470083,0.986783,0.766707,0.966877,1403.7319
460,0.352036,0.053024,14832.626,84.146691,0.978804,0.722749,0.953596,1961.5326
461,0.095047,0.015656,5592.9996,19.273483,0.995145,0.907014,0.971848,1117.0027
462,0.431946,0.016403,15955.0949,23.651057,0.994043,0.709588,0.987853,1921.1337
463,0.04158,0.011276,2591.3299,23.955055,0.993966,0.956283,0.924104,1054.1381
464,0.343933,0.046021,14672.4442,28.940625,0.99271,0.735993,0.983835,1600.1672
465,0.219437,0.086594,11137.7554,307.64614,0.922507,0.765412,0.773779,1584.0488
466,0.135315,0.024124,7608.2376,53.503676,0.986523,0.86757,0.942397,1207.4939
467,0.189728,0.013657,9996.3681,33.682996,0.991516,0.82656,0.972481,1349.9426
468,0.065445,0.014511,3977.0529,33.075,0.991669,0.932226,0.932078,1095.0538
469,0.348465,0.020523,14763.0896,51.922886,0.986921,0.730014,0.971196,1765.5269
470,0.356827,0.024612,14923.3305,64.204412,0.983828,0.724575,0.964763,1836.7949
471,0.095566,0.045471,5620.3042,108.770542,0.972602,0.894696,0.841466,1134.3574
472,0.389343,0.100342,15460.0245,82.079504,0.979325,0.71007,0.956513,1674.4665
473,0.385025,0.104599,15396.6686,288.007858,0.927454,0.677609,0.846765,1998.2424
474,0.071793,0.048096,4333.1636,25.414246,0.993598,0.927438,0.952035,1091.5099
475,0.041458,0.013245,2584.0515,30.156618,0.992404,0.955344,0.904759,1064.2502
476,0.293655,0.057632,13487.6093,52.166085,0.98686,0.756461,0.968314,1448.4485
477,0.070282,0.036652,4248.8912,28.08943,0.992925,0.928666,0.945791,1087.5166
478,0.211075,0.019287,10828.109,47.666912,0.987993,0.808786,0.964042,1473.8931
479,0.093628,0.040359,5518.1347,167.806985,0.957731,0.888797,0.750635,1342.9958
480,0.222641,0.025696,11254.0055,90.530653,0.977196,0.794642,0.934125,2131.8114
481,0.298996,0.044006,13629.0697,134.488787,0.966124,0.740479,0.919121,1729.311
482,0.329926,0.021545,14375.3809,53.260478,0.986584,0.737777,0.969671,1800.7869
483,0.077744,0.033859,4662.2583,80.741912,0.979662,0.914614,0.858287,1113.9798
484,0.049042,0.034912,3032.5485,148.107904,0.962693,0.932982,0.601409,1175.2228
485,0.050751,0.009125,3132.5856,24.380653,0.993859,0.947352,0.936291,1083.696
486,0.062103,0.026306,3787.4757,63.110018,0.984103,0.931548,0.863596,1093.225
487,0.13237,0.04631,7468.0029,189.147656,0.952356,0.85139,0.792574,1486.0689
488,0.286469,0.032562,13291.3897,88.949862,0.977594,0.754371,0.945207,1494.071
489,0.398315,0.024384,15583.9076,62.198024,0.984333,0.71078,0.967309,2304.6933
490,0.323914,0.075607,14240.0569,286.913465,0.92773,0.703363,0.83504,2273.6884
491,0.265961,0.12085,12694.5448,309.652528,0.922002,0.732847,0.800468,1555.4854
492,0.49263,0.019394,16252.718,34.473392,0.991317,0.701055,0.982626,2334.4332
493,0.300125,0.01329,13658.5034,30.886213,0.99222,0.756467,0.981473,1587.1304
494,0.44725,0.015976,16075.3164,35.324586,0.991102,0.704919,0.981993,1983.998
495,0.19342,0.017242,10144.4823,40.431756,0.989816,0.823072,0.967399,1379.092
496,0.390854,0.054855,15481.6153,170.178171,0.957134,0.694937,0.909927,2429.4231
497,0.498108,0.008575,16256.0172,10.457537,0.997366,0.70525,0.99473,1978.1027
498,0.139481,0.023926,7804.6748,83.417096,0.978988,0.85941,0.912734,1360.0491
499,0.249725,0.045929,12183.2528,174.920542,0.955939,0.763425,0.882492,2135.9981
500,0.248886,0.075851,12155.8914,74.965947,0.981117,0.779298,0.94952,1362.0141
501,0.47525,0.016663,16216.4189,38.911765,0.990199,0.701004,0.980348,2404.1104
502,0.441971,0.032333,16037.2858,104.575368,0.973659,0.693533,0.946594,2939.8988
503,0.351166,0.04068,14815.8404,46.450919,0.9883,0.729795,0.974325,1591.7994
504,0.252548,0.029129,12274.6142,32.710202,0.991761,0.784468,0.978107,1405.2436
505,0.09494,0.01088,5587.3737,13.132721,0.996692,0.908686,0.980649,1120.7643
506,0.4375,0.012955,16002.2461,36.905377,0.990704,0.706191,0.981104,2077.7411
507,0.368927,0.09552,15139.112,406.384743,0.897636,0.664821,0.78033,3316.5937
508,0.254608,0.0681,12340.6293,183.371691,0.953811,0.758861,0.878439,1555.6783
509,0.167587,0.047424,9071.1035,174.251746,0.956108,0.824201,0.842481,1474.8868
510,0.05423,0.02034,3335.0589,61.468428,0.984517,0.939091,0.849437,1109.4211
511,0.239853,0.014938,11855.5849,34.169393,0.991393,0.791835,0.976379,1425.9046
512,0.043518,0.029266,2706.6165,82.809099,0.979141,0.946667,0.749809,1067.3138
513,0.283218,0.013107,13200.4477,30.399816,0.992343,0.766433,0.981087,1542.6031
514,0.495087,0.019455,16254.6802,53.442877,0.986538,0.697671,0.973068,2801.9313
515,0.049332,0.011566,3049.5458,30.521415,0.992312,0.947747,0.918318,1076.2458
516,0.279343,0.051285,13090.2045,81.775506,0.979402,0.760209,0.948735,1450.3668
517,0.275681,0.049133,12984.2428,93.205836,0.976522,0.760277,0.941151,1424.2621
518,0.405075,0.061844,15670.3265,150.53989,0.962081,0.693901,0.921311,2053.2252
519,0.036545,0.008759,2289.4833,16.172702,0.995926,0.962272,0.941768,1040.1206
520,0.488007,0.065323,16246.8967,256.148851,0.935479,0.663296,0.870839,3501.6686
521,0.299454,0.021484,13641.0223,46.086121,0.988391,0.754208,0.972333,1568.2502
522,0.465759,0.089478,16180.0129,299.498989,0.924559,0.657665,0.848387,2815.978
523,0.449814,0.020233,16092.4748,41.465349,0.989555,0.703353,0.978893,2026.8393
524,0.046951,0.021378,2909.6652,49.065303,0.987641,0.947924,0.861458,1065.2816
525,0.336487,0.014053,14517.7051,28.211029,0.992894,0.739334,0.984075,1680.9566
526,0.334869,0.02887,14483.1405,87.490671,0.977962,0.730804,0.950394,1986.4457
527,0.407333,0.022934,15697.8736,52.409283,0.986799,0.71013,0.972643,1874.2611
528,0.04863,0.041519,3008.3756,179.906112,0.954684,0.930441,0.501924,1210.3921
529,0.348297,0.080353,14759.78,210.853125,0.946888,0.704089,0.882973,1788.7152
530,0.147369,0.044708,8170.4985,25.596645,0.993552,0.861697,0.974313,1191.2839
531,0.399567,0.029633,15600.3521,74.47955,0.981239,0.708534,0.96087,1938.5991
532,0.485764,0.015335,16243.071,33.378998,0.991592,0.701472,0.983167,2188.5981
533,0.263535,0.030487,12620.3179,79.586719,0.979953,0.769911,0.948264,1566.7351
534,0.045486,0.013611,2823.2186,29.609421,0.992542,0.951639,0.914229,1065.0912
535,0.043167,0.029678,2685.774,57.334053,0.985558,0.950278,0.8254,1055.6543
536,0.468094,0.016342,16190.0545,51.922886,0.986921,0.699473,0.973722,3677.5837
537,0.039368,0.021545,2459.1065,87.308272,0.978008,0.950035,0.710254,1105.3004
538,0.316528,0.032074,14067.3877,47.362914,0.98807,0.745051,0.972448,1544.1807
539,0.115967,0.024994,6666.2654,58.975643,0.985145,0.883071,0.92771,1206.4411
540,0.241028,0.012619,11895.2454,37.574173,0.990535,0.792091,0.973936,1878.6465
541,0.036865,0.016388,2308.7899,37.878171,0.990459,0.958881,0.865765,1050.2469
542,0.466873,0.018295,16184.8924,57.82045,0.985436,0.698367,0.970743,3128.6508
543,0.237747,0.012955,11784.0558,39.884559,0.989954,0.791599,0.972349,1750.7117
544,0.331238,0.019836,14404.2936,45.903722,0.988437,0.738276,0.973923,1610.6461
545,0.355728,0.08519,14902.7958,345.402711,0.912997,0.679897,0.810108,2966.9887
546,0.04863,0.03447,3008.3756,131.570404,0.966859,0.935706,0.641254,1136.2438
547,0.131424,0.04126,7422.714,59.58364,0.984992,0.87001,0.934242,1163.7153
548,0.232285,0.018372,11595.8065,43.654136,0.989004,0.794664,0.969245,1425.0721
549,0.208527,0.044968,10731.9382,153.093474,0.961437,0.796198,0.882753,1566.2373
550,0.19426,0.053085,10177.8973,130.65841,0.967089,0.809576,0.894741,1345.0855
551,0.135086,0.057999,7597.379,245.934513,0.938052,0.841572,0.734781,1634.8865
552,0.499603,0.01503,16256.2398,24.076654,0.993935,0.702832,0.987868,2142.3884
553,0.299561,0.017502,13643.8073,37.878171,0.990459,0.755764,0.977243,1665.7647
554,0.251968,0.108902,12255.9326,456.909237,0.88491,0.722239,0.694241,2178.8255
555,0.198746,0.014999,10354.9623,37.391774,0.990581,0.819949,0.970407,1373.0291
556,0.377594,0.020493,15281.9655,44.322932,0.988836,0.720259,0.976249,1884.7041
557,0.349289,0.029602,14779.2836,72.898759,0.981638,0.726534,0.959554,1732.9794
558,0.470901,0.017792,16201.1918,37.756572,0.99049,0.701569,0.980912,2014.2413
559,0.168442,0.044052,9107.9959,148.229504,0.962663,0.827651,0.866161,1436.0986
560,0.430923,0.042572,15945.9788,43.04614,0.989157,0.706382,0.97788,1923.4425
561,0.092209,0.033356,5443.0079,67.122794,0.983092,0.903325,0.898961,1107.8385
562,0.359833,0.017517,14978.7133,61.529228,0.984501,0.723356,0.966408,2491.8039
